sellingPrice,shippingPrice,returnShippingPaidBy,type,brand,operatingSystem,screenSize,hardDriveGB,ramGB,processorType,processorSpeedGHZ,releaseYear,graphicsProcessingType,condition
99,11,Buyer,Notebook,Sony,NA,NA,NA,NA,NA,NA,NA,NA,Used
535.35,NA,NA,Notebook,Dell,Windows 8,15.6,1000,8,INTEL,2,2014,Dedicated,New
125.99,0,Buyer,Notebook,Dell,Windows 7,14,NA,2,INTEL,2.53,NA,Dedicated,Seller refurbished
76,0,NA,NA,Dell,NA,NA,500,NA,NA,NA,NA,NA,For parts or not working
49.99,14.58,Buyer,Netbook,HP,Windows XP,NA,NA,NA,NA,NA,NA,NA,Used
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
24.5,19.99,Buyer,Notebook,HP,Windows 7,14,250,2,INTEL,2.4,NA,NA,Manufacturer refurbished
700,0,NA,Notebook,Dell,Windows 8,15.6,NA,8,INTEL,2.6,2013,Dedicated,New
350,NA,NA,Notebook,Toshiba,Windows 8,15.6,1000,8,INTEL,2.7,NA,NA,New
109.98,0,Buyer,NA,Dell,Windows 7,NA,320,4,INTEL,2.53,NA,Integrated,Used
120,0,Buyer,NA,Toshiba,NA,13.3,16,NA,NA,NA,NA,NA,Used
300,NA,NA,Notebook,Dell,Windows 8,17.3,1000,NA,NA,NA,NA,NA,Used
33,NA,NA,Notebook,HP,Windows Vista,13.3,320,4,AMD,1.6,NA,Integrated,For parts or not working
255,NA,NA,Notebook,Lenovo,NA,15.6,1000,16,NA,2.4,NA,NA,Used
129.99,0,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
1450,NA,NA,Ultrabook,NA,Windows 7,14,256,8,INTEL,2.2,NA,NA,Used
229.99,0,NA,Notebook,Toshiba,Windows 7,15.6,320,4,AMD,1.4,NA,Integrated,Seller refurbished
280,NA,NA,Ultrabook,Dell,Windows 8,11.6,NA,NA,NA,NA,NA,NA,New
95,NA,Buyer,NA,Dell,Not included,NA,NA,2,NA,1.73,NA,NA,Used
197.5,NA,NA,Notebook,HP,Windows 8,17.3,750,8,INTEL,2.4,2012,Dedicated,Used
75.99,9.99,NA,Notebook,HP,NA,15.6,250,4,NA,2.4,NA,NA,Used
175,0,Buyer,Notebook,Acer,Windows 7,16.4,500,4,INTEL,2,NA,Integrated,Seller refurbished
99.99,0,NA,Laptop,Sony,Not included,18.4,NA,NA,INTEL,2.1,NA,Integrated,For parts or not working
300,NA,NA,NA,Dell,Windows 8,12.5,NA,4,INTEL,1.6,NA,NA,New
94.99,0,Buyer,Notebook,Dell,Windows 7,14.1,NA,1,NA,1.6,NA,Integrated,Seller refurbished
125,NA,Buyer,Notebook,HP,Windows 8,15.6,500,4,AMD,1.35,2012,Integrated,Used
979.95,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
25,15,Buyer,Notebook,HP,Not included,17,NA,NA,AMD,2.1,NA,NA,For parts or not working
35,21.95,NA,Notebook,Dell,Windows XP,15,NA,0.512,NA,1.6,NA,Integrated,For parts or not working
200,NA,NA,Notebook,Dell,Windows 8,14,256,8,INTEL,3,NA,NA,Used
690,20,NA,Notebook,Lenovo,Windows 8,15.6,1000,8,NA,2.4,NA,Dedicated,Used
119,NA,NA,Notebook,Toshiba,Windows 7,15.4,320,2.5,AMD,1.9,NA,Integrated,Used
169,10,NA,NA,Acer,NA,NA,NA,NA,NA,NA,NA,NA,Used
55,NA,NA,Notebook,Toshiba,Windows 7,NA,NA,NA,NA,NA,NA,Dedicated,Used
50,12,NA,Netbook,NA,NA,7,NA,0.128,NA,NA,NA,NA,New
110,14,NA,Notebook,Asus,Windows 8,15.6,500,4,INTEL,1.86,2014,Integrated,Used
149,0,Buyer,Notebook,Asus,NA,15.6,500,4,NA,2.16,NA,NA,New
128.5,NA,NA,Notebook,Dell,Windows 7,17,500,4,INTEL,1.73,NA,NA,Used
550,0,NA,Laptop,HP,NA,15.5,NA,NA,INTEL,NA,2014,NA,New
34.95,15,Buyer,Notebook,HP,Not included,15,60,2,INTEL,1.66,NA,NA,Used
39.95,NA,NA,Laptop,Toshiba,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
75,NA,NA,Notebook,Acer,NA,10.1,160,NA,NA,NA,NA,Integrated,Used
49.99,NA,NA,NA,Dell,Windows XP,14.1,60,1,NA,1.6,NA,NA,Used
29.99,NA,NA,NA,IBM,NA,NA,NA,NA,NA,NA,NA,NA,Used
125,NA,NA,Notebook,Dell,Windows Vista,13.3,286,4,INTEL,2,2008,Integrated,Used
30,NA,NA,Notebook,Dell,NA,NA,NA,NA,NA,NA,NA,Integrated,Used
95,9,NA,Notebook,Acer,Chrome OS,11.6,320,2,INTEL,1.1,NA,Integrated,Used
40,12.65,NA,Notebook,Dell,Windows XP,15,40,0.25,INTEL,1.66,NA,Integrated,Used
95.99,0,Buyer,Notebook,Dell,Windows 7,14.1,NA,1,NA,2.13,NA,Integrated,Seller refurbished
400,NA,NA,Notebook,NA,Windows XP,15.6,750,12,INTEL,2.4,NA,Dedicated,Used
49.99,NA,NA,Notebook,Toshiba,Windows 7,15.6,NA,3,AMD,NA,NA,NA,For parts or not working
399,0,NA,NA,Asus,NA,NA,NA,NA,NA,NA,NA,NA,New
20.5,NA,Buyer,Notebook,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
69.95,18,NA,Notebook,Toshiba,Windows 7,10.1,250,1,ATOM,1.66,NA,NA,For parts or not working
25,NA,NA,Notebook,HP,Windows Vista,NA,NA,NA,NA,NA,NA,NA,Used
25,NA,NA,Notebook,Dell,Windows XP,15.6,NA,1,INTEL,2.4,NA,Integrated,For parts or not working
619,0,NA,Ultrabook,Dell,Windows 7,13.3,256,8,INTEL,NA,2013,NA,Used
149,10,Buyer,Ultrabook,Lenovo,Windows Vista,11.6,64,2,NA,1.3,NA,Integrated,Used
25,15,NA,Notebook,Dell,NA,14.1,NA,NA,INTEL,NA,NA,Integrated,For parts or not working
70,25,NA,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
25,25,NA,NA,Gateway,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
385,0,NA,Notebook,Dell,Windows 7,14,500,8,INTEL,2.6,2014,Integrated,New
24.99,NA,Buyer,Notebook,Fujitsu,Windows XP,8.9,NA,NA,NA,NA,NA,Integrated,For parts or not working
60,25,Buyer,NA,Acer,Windows 7,10.1,320,1,ATOM,1.6,NA,Integrated,Used
250,NA,NA,Notebook,HP,Windows 8,15,640,6,AMD,2,NA,Integrated,Used
158.5,NA,Buyer,Notebook,HP,Windows 8,15.6,500,4,INTEL,2.16,NA,NA,Used
50,NA,NA,Notebook,HP,NA,NA,NA,NA,NA,NA,NA,NA,Used
29.99,NA,Buyer,Notebook,Dell,Windows XP,17,250,3,INTEL,2.2,NA,Integrated,Seller refurbished
200,NA,NA,Notebook,Lenovo,Windows 7,15.6,128,8,NA,2,NA,NA,Used
110,0,NA,Notebook,Dell,Windows 7,10.1,NA,2,NA,1.5,NA,Integrated,Used
39.99,0,Buyer,Notebook,Dell,Not included,NA,NA,1,INTEL,1.66,NA,NA,Used
56,15,Buyer,Notebook,Lenovo,Windows 7,NA,160,4,INTEL,2.5,NA,Integrated,Used
102.5,25,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
150,6.99,Buyer,Notebook,Panasonic,NA,10.1,60,1,INTEL,1.2,NA,Integrated,Used
139.99,0,Buyer,Notebook,Dell,Not included,NA,160,2,INTEL,2.4,NA,NA,Used
34.95,15,Buyer,Notebook,HP,Not included,15.4,80,2,INTEL,1.8,NA,NA,Used
127.5,0,NA,Laptop,HP,Windows 8,10.1,NA,2,ATOM,1.33,2014,NA,Used
99.99,17.99,Buyer,Notebook,Asus,Windows 8,11.6,500,4,INTEL,1.5,NA,NA,Used
350,0,NA,Notebook,Dell,Windows 8,15.6,1000,8,AMD,1.9,2015,NA,Used
599.99,25,NA,Laptop,Lenovo,Windows 8,12.5,128,8,INTEL,1.6,NA,Integrated,New
999.99,0,NA,Notebook,NA,Windows 8,15.6,1000,8,INTEL,2.5,2014,Dedicated,New
40,NA,NA,Laptop,Toshiba,NA,NA,NA,NA,NA,NA,NA,NA,Used
51,NA,NA,Notebook,Lenovo,Windows 7,14,500,4,INTEL,1.9,NA,NA,New
44.99,15,Buyer,Notebook,HP,NA,17,NA,NA,NA,NA,NA,Integrated,Used
2000,NA,NA,Notebook,NA,Windows 7,17.3,1000,32,INTEL,3.6,NA,Dedicated,Manufacturer refurbished
195,15,Buyer,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,Used
60,NA,NA,Laptop,Dell,NA,17,NA,NA,AMD,1.9,NA,Integrated,Used
50,NA,Buyer,Notebook,NA,NA,12.1,80,4,INTEL,1.5,NA,Integrated,For parts or not working
660,0,Buyer,Notebook,Lenovo,Windows 8,11.6,256,8,INTEL,2,NA,NA,Used
90,NA,NA,Notebook,Asus,Windows XP,10.1,250,1,ATOM,1.66,NA,Integrated,Used
409.99,0,Buyer,NA,Acer,NA,NA,NA,NA,NA,NA,NA,NA,New
139.99,0,Buyer,Notebook,Dell,Not included,NA,320,2,INTEL,2.4,NA,NA,Used
430,NA,NA,Notebook,Toshiba,Windows 8,14,750,6,NA,1.6,NA,Integrated,Used
185,NA,Buyer,NA,HP,Windows 8,15.6,750,4,INTEL,2.16,2014,NA,Used
199,0,Buyer,Notebook,Asus,Windows 8,11.6,320,2,INTEL,1.5,NA,Integrated,Used
39.99,0,Buyer,Notebook,Dell,Not included,NA,NA,2,INTEL,1.83,NA,NA,Used
149.99,NA,Buyer,Laptop,HP,Chrome OS,14,NA,NA,NA,1.4,NA,NA,Used
950,NA,NA,Laptop,NA,Windows 7,NA,500,4,INTEL,2.6,NA,NA,New
199,0,Buyer,Notebook,HP,Windows 7,15,500,4,NA,2,2010,Integrated,Used
250,NA,NA,Notebook,HP,Windows 7,17,750,6,AMD,NA,2012,NA,Used
39,17.9,NA,Laptop,HP,Not included,14,NA,NA,AMD,2,NA,NA,Used
85,14.75,NA,Notebook,IBM,Windows XP,15.6,80,2,NA,1.83,NA,Integrated,Used
402,0,NA,Netbook,NA,Chrome OS,NA,64,4,NA,1.8,2013,NA,Used
62,0,Buyer,Notebook,Lenovo,NA,14,NA,NA,INTEL,2,NA,Integrated,Seller refurbished
149.99,0,Buyer,Laptop,HP,Not included,NA,320,2,INTEL,2.5,NA,NA,Used
75.5,12.5,NA,NA,Dell,NA,7,NA,NA,NA,NA,NA,NA,Used
489,4,NA,Notebook,Lenovo,Windows 8,14,500,8,INTEL,1.7,2014,Integrated,Used
89.5,11.5,NA,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Used
300,NA,NA,Notebook,Dell,Windows 7,14,NA,8,INTEL,1.9,NA,Integrated,Seller refurbished
49.99,10,NA,Notebook,Dell,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
50,NA,NA,NA,Asus,NA,NA,NA,4,NA,NA,NA,NA,For parts or not working
26,20,Buyer,Notebook,Dell,Not included,14,NA,4,NA,2.4,NA,Dedicated,Used
69.99,12,Buyer,Notebook,Lenovo,NA,14.1,320,4,INTEL,2.4,NA,Integrated,Used
609,25,NA,Laptop,HP,Windows 8,13.3,128,8,INTEL,1.33,2015,NA,New
89,15,NA,Notebook,Dell,Windows 7,15.4,80,2,INTEL,2,NA,Integrated,Used
35,NA,NA,NA,Asus,NA,NA,NA,NA,NA,NA,NA,NA,Used
750,0,NA,Notebook,Lenovo,Windows 8,15.6,1000,8,INTEL,2.6,2015,Hybrid,New
74.99,0,Buyer,Notebook,Panasonic,Not included,NA,80,2,INTEL,1.66,NA,Integrated,Used
100,10,NA,Laptop,Dell,Windows 8,15,NA,NA,NA,NA,NA,NA,Used
69.99,15.98,NA,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Used
57,8.99,Buyer,Notebook,Toshiba,Windows XP,15.6,320,2,AMD,1.3,NA,Integrated,Used
59.95,NA,NA,Notebook,Dell,Not included,13.3,100,2,NA,2.67,NA,NA,For parts or not working
59.95,NA,Buyer,NA,Lenovo,NA,14,100,2,INTEL,2.2,NA,NA,Used
150,0,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
40,20,Buyer,Notebook,HP,Windows 7,15.5,NA,NA,AMD,1.66,NA,Integrated,For parts or not working
49.99,NA,Buyer,Notebook,IBM,NA,NA,NA,1,INTEL,1.8,NA,NA,Used
375,NA,NA,Ultrabook,Asus,Windows 8,13.3,128,4,INTEL,2.2,2013,Integrated,Used
60,NA,NA,Notebook,Acer,Windows 7,11.6,16,2,INTEL,1.1,2013,Integrated,Used
729,0,Buyer,Notebook,Lenovo,Windows 8,14,1000,8,INTEL,1.7,NA,Dedicated,New
177.5,18,Buyer,Laptop,Lenovo,Windows 8,11.6,128,4,INTEL,1.5,NA,Integrated,Used
159,15,Buyer,Notebook,Dell,Windows 7,14.1,250,4,INTEL,2.5,NA,Integrated,Used
159.99,15,NA,Laptop,Acer,NA,NA,NA,NA,NA,NA,NA,NA,Used
22.5,19,Buyer,Notebook,Toshiba,NA,15.5,NA,4,INTEL,2.7,NA,NA,Used
50,NA,NA,Notebook,Lenovo,Windows 8,NA,250,2,AMD,1.3,NA,Dedicated,For parts or not working
152.49,NA,NA,Notebook,NA,Windows 8,14,NA,NA,INTEL,2.5,NA,NA,Used
49.99,NA,NA,Notebook,Gateway,Windows Vista,NA,NA,2,INTEL,1.8,NA,NA,Used
199.99,19.99,Seller,Notebook,Asus,Windows 8,15.6,500,4,INTEL,1.8,NA,NA,Used
144.99,0,Buyer,Laptop,Acer,Chrome OS,11.6,16,2,INTEL,1.4,NA,Integrated,Manufacturer refurbished
119.99,NA,NA,Notebook,Toshiba,NA,14,NA,4,INTEL,NA,NA,NA,Used
40,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
250,NA,NA,Notebook,HP,Windows 8,17.3,500,6,AMD,1.8,NA,Integrated,Used
750,0,NA,Notebook,Dell,Windows 8,15.6,1000,8,INTEL,2,NA,NA,New
50,NA,NA,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Used
699,NA,NA,Laptop,HP,Windows 8,13.3,128,8,INTEL,1.33,2015,NA,New
90,NA,NA,Notebook,HP,Windows 8,11.6,32,2,INTEL,2.16,2014,NA,Used
22.5,25,Buyer,Notebook,Dell,Not included,14,NA,2.048,INTEL,NA,NA,Integrated,Used
299.99,12,Buyer,Notebook,Dell,Windows 7,15.6,500,4,INTEL,2.3,NA,NA,Used
60,0,NA,Notebook,Emachines,Windows 7,10.1,250,1,INTEL,1.6,NA,Integrated,Used
113.5,0,NA,Notebook,Lenovo,Windows XP,14,NA,NA,NA,NA,NA,Integrated,For parts or not working
50,0,NA,Notebook,Dell,Windows Vista,15.6,320,3,INTEL,2.16,NA,NA,Used
100,NA,NA,Notebook,HP,Windows 8,15.6,500,4,AMD,1.7,NA,NA,Used
75,0,NA,Netbook,Asus,Windows 7,10.1,NA,NA,NA,NA,NA,Integrated,Used
429.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New
49.99,NA,Buyer,NA,Compaq,NA,15.6,160,NA,NA,NA,NA,NA,Used
400,0,NA,Laptop,Dell,Windows 8,15.6,1000,8,INTEL,1.73,2014,NA,Used
149.79,0,Buyer,Notebook,HP,Windows 7,14.1,250,2,INTEL,2.53,NA,NA,Seller refurbished
29.99,12,Buyer,Notebook,Dell,Not included,14,80,4,INTEL,2.26,NA,NA,Used
100,20,NA,Laptop,Dell,Windows 7,17,NA,NA,INTEL,NA,2009,NA,Used
150,NA,NA,NA,Toshiba,NA,NA,NA,NA,NA,NA,NA,NA,Used
40,15,NA,Notebook,HP,Windows XP,14.1,NA,1,INTEL,1.73,NA,Integrated,Used
29.95,15,Buyer,Notebook,HP,Not included,15,60,1,INTEL,1.73,NA,NA,Used
22.05,NA,NA,Notebook,HP,Windows 7,NA,250,4,INTEL,2.4,NA,Integrated,Used
550,NA,NA,Notebook,HP,Windows 8,17.3,750,6,INTEL,3.1,NA,Integrated,Seller refurbished
40,15,NA,Notebook,HP,Windows XP,14.1,NA,1,INTEL,1.73,NA,Integrated,Used
23,NA,Buyer,Notebook,Dell,Windows 7,13.3,NA,4,INTEL,2.53,NA,Integrated,For parts or not working
99.99,0,NA,NA,HP,NA,13.3,NA,NA,NA,NA,NA,NA,For parts or not working
449.99,0,NA,Notebook,Lenovo,Windows 7,14,750,8,INTEL,2.4,NA,Dedicated,Used
52,NA,Buyer,NA,HP,NA,17.3,500,NA,NA,NA,NA,NA,Used
29,10,NA,Notebook,IBM,Windows XP,NA,60,2,INTEL,1.7,NA,Dedicated,Seller refurbished
99.99,0,Buyer,Notebook,Lenovo,Windows 7,12.1,320,3,NA,2.53,NA,Integrated,Seller refurbished
50,0,Buyer,Notebook,HP,Windows 7,10.1,160,2,ATOM,1.83,NA,Integrated,Seller refurbished
299.99,NA,Buyer,Notebook,HP,Windows 8,15.6,1000,8,AMD,2.5,NA,Integrated,Used
99.95,NA,Buyer,Netbook,Acer,Windows 7,10.1,160,2,ATOM,1.66,NA,NA,Seller refurbished
999,0,NA,Notebook,Dell,Windows 7,14,750,8,INTEL,2.4,NA,Dedicated,Used
949.99,0,NA,Notebook,Asus,Windows 7,16,1500,12,INTEL,2.8,NA,Dedicated,Used
50,6,NA,NA,Dell,Windows 7,14,60,2,NA,1.8,NA,NA,Used
40,25,NA,Notebook,Acer,Windows Vista,16,NA,NA,NA,NA,NA,NA,Used
50,NA,NA,NA,Lenovo,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
104.96,0,Buyer,Notebook,Dell,Windows 7,12.1,64,3,INTEL,1.4,NA,Integrated,Used
30,NA,NA,NA,Acer,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
149.99,16.03,Buyer,NA,Dell,Windows 7,14,NA,NA,NA,NA,NA,NA,Seller refurbished
50,NA,Buyer,NA,Asus,Windows XP,NA,320,4,NA,NA,NA,NA,Used
51,NA,NA,Notebook,Asus,Windows 8,15.6,500,4,INTEL,2.4,NA,Integrated,Used
99.99,NA,NA,Notebook,Dell,Not included,15.6,250,3,INTEL,2.2,NA,Integrated,Used
39.99,20,Buyer,Notebook,HP,Not included,14,2,NA,INTEL,2,NA,NA,Seller refurbished
50,25,NA,Notebook,Acer,Windows Vista,16,NA,NA,NA,NA,NA,NA,Used
810,0,NA,Notebook,Dell,Windows 8,15,500,8,INTEL,2.3,2014,Dedicated,New
350,NA,NA,Laptop,Sony,Windows 8,11.6,128,4,INTEL,1.2,NA,NA,Used
559.99,19.99,Buyer,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,New
139,8,NA,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
250,NA,NA,Notebook,HP,Windows 8,NA,NA,NA,NA,NA,NA,NA,New
89,16.75,Buyer,Notebook,Dell,Windows 7,15,80,2,NA,1.66,NA,NA,Seller refurbished
299.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
100,0,NA,Notebook,Panasonic,Windows 7,15.4,120,2,INTEL,1.8,2007,Integrated,Used
40,0,Buyer,Notebook,Dell,Not included,13.3,NA,NA,INTEL,2.5,NA,NA,Used
739.45,0,Buyer,Notebook,HP,Windows 8,17.3,1000,12,INTEL,2.5,2014,Integrated,Manufacturer refurbished
285,0,NA,Ultrabook,Asus,Windows 7,13.3,128,4,NA,1.6,NA,Dedicated,Used
35,15,NA,Notebook,Sony,Windows XP,NA,NA,NA,INTEL,NA,NA,NA,For parts or not working
549,NA,NA,Ultrabook,Sony,Windows 8,13.3,128,4,INTEL,2.29,NA,Integrated,Seller refurbished
199.99,NA,Buyer,Notebook,Toshiba,Windows Vista,17,80,NA,INTEL,1.73,NA,NA,Used
100,0,NA,NA,Dell,Windows 7,15.6,NA,NA,AMD,2.4,NA,NA,Used
399.95,0,Buyer,Notebook,Dell,Windows 8,15.6,500,4,INTEL,2,2015,Integrated,New
269.99,NA,Buyer,Notebook,Asus,NA,14,500,4,NA,1.8,NA,NA,New
200,15,NA,Notebook,Asus,NA,15.6,NA,NA,INTEL,NA,NA,NA,Used
100,22,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
200,0,NA,Notebook,Panasonic,Windows XP,13.3,80,4,INTEL,1.6,2008,NA,Used
49.99,15.85,Buyer,Notebook,Lenovo,NA,15.4,NA,2,NA,NA,NA,NA,Used
20.5,0,Buyer,Notebook,Panasonic,Windows XP,13.3,NA,NA,NA,1.3,NA,Integrated,Used
139,NA,NA,NA,Asus,NA,NA,NA,NA,NA,NA,NA,NA,Used
212,0,Buyer,Laptop,Lenovo,Windows 8,15.6,NA,NA,AMD,NA,NA,NA,New
200,27,NA,Laptop,Panasonic,Windows Vista,10.4,500,4,INTEL,1.06,NA,NA,Used
208.5,0,Buyer,Laptop,Toshiba,Windows 8,15.6,NA,NA,AMD,NA,NA,NA,New
175,0,NA,Notebook,Panasonic,Windows XP,13.3,80,1,INTEL,1.6,NA,NA,Used
384.59,0,Seller,Notebook,Acer,Windows 8,14,500,4,INTEL,1.6,NA,Integrated,Manufacturer refurbished
102.5,20,Buyer,NA,Asus,NA,NA,NA,NA,NA,NA,NA,NA,Used
200,0,NA,Notebook,Panasonic,Windows XP,13.3,160,4,INTEL,1.6,2008,NA,Used
99.98,0,Buyer,Notebook,Dell,Windows 7,14.1,120,2,INTEL,2,NA,Integrated,Used
218.5,0,Buyer,Laptop,HP,Windows 8,15.6,NA,NA,AMD,NA,NA,NA,New
389,29,Buyer,Notebook,Dell,Windows 8,15.6,500,4,AMD,2.4,NA,Dedicated,New
226.97,NA,Buyer,Notebook,Dell,Windows 7,14.1,128,4,INTEL,2.4,NA,Integrated,Seller refurbished
99,NA,NA,Notebook,Toshiba,Windows 8,15.6,320,4,AMD,1.33,NA,NA,Used
109.98,0,Buyer,Notebook,IBM,Windows XP,14,40,2,NA,1.86,NA,NA,Used
50,9.56,NA,Notebook,Acer,Not included,14.1,NA,2,INTEL,1.47,NA,Integrated,Seller refurbished
500,50,Buyer,Ultrabook,Samsung,Windows 8,13.3,NA,NA,INTEL,NA,NA,NA,New
25,NA,NA,Notebook,Lenovo,Windows 7,15.6,500,NA,INTEL,2.2,NA,NA,Used
97,12,NA,Notebook,Dell,Windows 7,17,100,1,INTEL,1.83,NA,Dedicated,Used
69.5,NA,Buyer,Notebook,Dell,Windows XP,15.4,500,2,INTEL,2.16,NA,Integrated,Used
49.97,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
138,NA,NA,Notebook,Dell,Windows 7,13.3,500,3,INTEL,2.4,NA,Integrated,Seller refurbished
656.75,0,Buyer,Notebook,Lenovo,Windows 7,14,NA,NA,INTEL,2.5,NA,Dedicated,New
158,13.98,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manufacturer refurbished
235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
29.99,NA,Buyer,Notebook,HP,Windows 7,14.1,60,1.5,INTEL,1.86,NA,NA,Seller refurbished
234.95,0,NA,Notebook,HP,Windows 8,15,500,4,AMD,1,NA,Integrated,Seller refurbished
350,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
308.03,0,NA,Notebook,Dell,Windows 7,14,750,8,NA,2.4,NA,NA,Used
40,NA,NA,Notebook,Samsung,Windows 7,10.1,NA,NA,NA,NA,NA,NA,Used
139.99,24.99,NA,Notebook,Lenovo,Windows 7,14.1,250,8,INTEL,2.4,NA,NA,Used
45,0,NA,NA,HP,Windows 7,10.1,NA,NA,ATOM,1.66,NA,NA,Seller refurbished
149.95,NA,NA,Notebook,Lenovo,Windows 7,12.1,150,2,INTEL,1.66,2005,Integrated,Seller refurbished
99.98,15,Buyer,Notebook,Dell,Windows 7,14.1,120,2,INTEL,2.2,NA,Integrated,Used
1050,50,NA,Notebook,Asus,Windows 8,17.3,1000,16,INTEL,3.4,NA,Dedicated,Used
79,0,Buyer,Notebook,NA,Windows Vista,14,160,2,INTEL,2.16,NA,Integrated,Seller refurbished
30,13,NA,Notebook,Dell,Not included,12.1,60,1,INTEL,1.2,NA,Integrated,Used
25,18,NA,Notebook,Sony,Windows XP,15,NA,NA,NA,2.4,NA,Integrated,Used
25,18,NA,Notebook,HP,Windows Vista,15,NA,0.512,INTEL,1.73,2007,Integrated,Used
35,18,NA,Notebook,HP,Windows XP,14,40,0.512,INTEL,1.6,NA,Integrated,Used
69.5,15.25,Buyer,Notebook,Dell,Windows 7,14.1,80,2,INTEL,2,2008,Integrated,Seller refurbished
99.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
31.31,8.95,Buyer,NA,Emachines,NA,NA,NA,NA,NA,NA,NA,NA,Used
229.99,0,NA,Notebook,HP,Windows 7,NA,160,4,INTEL,2.53,NA,NA,Used
39,NA,NA,Notebook,Lenovo,Not included,14.1,NA,2,INTEL,2.53,NA,Integrated,For parts or not working
42,NA,NA,Notebook,Lenovo,Not included,14.1,NA,2,INTEL,2.53,NA,Integrated,For parts or not working
49.99,NA,NA,Notebook,Acer,Windows Vista,15,80,1,INTEL,NA,NA,NA,Used
619.99,18,NA,Netbook,Lenovo,Windows 8,15.6,1000,8,INTEL,2.4,NA,NA,Used
420,0,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,New
49.98,NA,Buyer,Notebook,Lenovo,Windows Vista,15.4,160,2,INTEL,2.1,NA,NA,Used
41,NA,NA,Notebook,Dell,Windows 7,14,250,4,INTEL,2.5,NA,Integrated,Used
293.25,0,Buyer,Notebook,Asus,Windows 8,15.6,750,6,AMD,1.5,NA,Integrated,Manufacturer refurbished
122.5,NA,Buyer,Notebook,HP,Windows 7,14,320,4,INTEL,2.5,NA,Integrated,Used
26,NA,NA,Notebook,Panasonic,Windows 7,13.3,160,2,INTEL,2.26,NA,Integrated,Used
39.99,0,Buyer,Notebook,Dell,Not included,NA,NA,1,INTEL,2.16,NA,NA,Used
34.95,15,NA,Laptop,HP,Not included,12.1,60,1,INTEL,1.73,NA,NA,Used
25,8.99,NA,Netbook,Asus,Windows 7,10.1,160,1,ATOM,1.6,NA,Integrated,Used
575,19.99,NA,Ultrabook,Dell,Windows 8,12.5,128,4,INTEL,2.6,2014,Integrated,New
149.99,NA,Buyer,Notebook,Toshiba,NA,15.6,NA,NA,NA,NA,NA,NA,Used
375.99,0,Buyer,Notebook,Toshiba,Windows 8,15.6,500,8,INTEL,NA,NA,NA,New
90,25,NA,Notebook,Gateway,Windows Vista,15.6,250,3,AMD,2.1,2009,NA,Used
1279.99,0,Buyer,Notebook,Lenovo,Windows 8,15.6,512,16,INTEL,2.6,2015,Dedicated,New
34.99,10,Buyer,Notebook,Acer,NA,15.4,NA,NA,NA,NA,NA,Integrated,Used
700,0,NA,Notebook,Toshiba,Windows 8,17.3,1000,16,INTEL,2.5,2014,Integrated,New
400,0,NA,NA,Toshiba,NA,NA,NA,NA,NA,NA,NA,NA,Used
48,20,NA,Notebook,Dell,Windows XP,NA,NA,NA,NA,NA,NA,NA,Used
699,0,Buyer,Notebook,Asus,NA,17.3,500,8,INTEL,2.6,NA,Integrated,New
30,NA,NA,Netbook,Acer,Windows 7,10.1,250,1,INTEL,1.66,2009,Integrated,Used
99.95,15.95,NA,NA,HP,Windows 7,17.3,500,6,NA,2.4,NA,Integrated,For parts or not working
124.98,15,Buyer,Notebook,HP,Windows 7,12.1,160,4,INTEL,2.66,NA,Integrated,Used
